site,transect,survey1,survey2,survey3,survey4,survey5,survey6,precip1,precip2,precip3,precip4,precip5,precip6,Lat,Long,tpi_100,solar,twi_10,elev,Slope,Aspect,temp1,temp2,temp3,temp4,temp5,temp6,RH1,RH2,RH3,RH4,RH5,RH6,rain1,rain2,rain3,rain4,rain5,rain6,veg1,veg2,veg3,veg4,veg5,veg6,ground1,ground2,ground3,ground4,ground5,ground6,trail,day1,day2,day3,day4,day5,day6,canopy,litdepth,gcover,DCON1,DCON2,DCON3,DCON4,DCON5,DCON6,DIMI1,DIMI2,DIMI3,DIMI4,DIMI5,DIMI6,DMON1,DMON2,DMON3,DMON4,DMON5,DMON6,DOCO1,DOCO2,DOCO3,DOCO4,DOCO5,DOCO6,DQUA1,DQUA2,DQUA3,DQUA4,DQUA5,DQUA6,DSAN1,DSAN2,DSAN3,DSAN4,DSAN5,DSAN6,DWRI1,DWRI2,DWRI3,DWRI4,DWRI5,DWRI6,EWIL1,EWIL2,EWIL3,EWIL4,EWIL5,EWIL6,GPOR1,GPOR2,GPOR3,GPOR4,GPOR5,GPOR6,NVIR1,NVIR2,NVIR3,NVIR4,NVIR5,NVIR6,PGLU1,PGLU2,PGLU3,PGLU4,PGLU5,PGLU6,PJOR1,PJOR2,PJOR3,PJOR4,PJOR5,PJOR6,PSER1,PSER2,PSER3,PSER4,PSER5,PSER6,PTEY1,PTEY2,PTEY3,PTEY4,PTEY5,PTEY6
43,43-2,0,0,0,0,0,NA,1.863789916,1.125359654,4.765266895,5.018379688,7.0625,NA,35.65373600000,-83.51566400000,0.36285400391,152,-7.06648731232,666.83215332000,16.11506271360,39.54759216310,22,20.7,20.3,22.2,23.7,NA,69.5,81.4,90.7,78.8,83.3,NA,0,0,0,0,0,NA,0,0,2,0,0,NA,0,1,2,0,0,NA,0,41073,41077,41082,41106,41110,NA,90.97219333,26,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,43-3,0,0,0,0,0,NA,1.863789916,1.125359654,4.765266895,5.018379688,7.0625,NA,35.65379600000,-83.51572900000,0.36285400391,152,-7.06648731232,666.83215332000,16.11506271360,39.54759216310,22,20.7,20.3,22.2,23.7,NA,69.5,81.4,90.7,78.8,83.3,NA,0,0,0,0,0,NA,0,0,2,0,0,NA,0,1,2,0,0,NA,0,41073,41077,41082,41106,41110,NA,91.249972,23.2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,43-4,0,NA,NA,NA,NA,NA,1.863789916,1.125359654,4.765266895,5.018379688,7.0625,NA,35.65381100000,-83.51584800000,0.27825927734,110,-6.51933670044,666.69317627000,21.20693016050,21.61150360110,22,NA,NA,NA,NA,NA,69.5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,41073,NA,NA,NA,NA,NA,90.27774667,22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44-1,0,0,0,0,0,NA,1.91702342,1.127327681,26.09361458,15.25733089,7.0625,NA,35.64677300000,-83.51145700000,-6.42181396484,134,-6.34323692322,719.35546875000,20.41177940370,28.47828674320,20.6,20.9,19.8,20.7,23.7,NA,76.3,79.2,89.9,84.3,82.3,NA,0,0,0,0,0,NA,0,0,1,1,0,NA,0,1,1,1,0,NA,0,41073,41077,41100,41102,41110,NA,91.52775067,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44-2,0,0,0,0,0,NA,1.91702342,1.127327681,26.09361458,15.25733089,7.0625,NA,35.64682700000,-83.51153600000,-5.55810546875,143,-6.21379756927,721.55902099600,27.90072250370,35.87792968750,20.6,20.9,19.8,20.7,23.7,NA,76.3,79.2,89.9,84.3,82.3,NA,0,0,0,0,0,NA,0,0,1,1,0,NA,0,1,1,1,0,NA,0,41073,41077,41100,41102,41110,NA,92.36108667,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,44-3,0,0,0,0,0,NA,1.91702342,1.127327681,26.09361458,15.25733089,7.0625,NA,35.64686500000,-83.51154400000,-5.46044921875,159,-5.44196605682,718.92352294900,13.00932693480,39.93397903440,20.6,20.9,19.8,20.7,23.7,NA,76.3,79.2,89.9,84.3,82.3,NA,0,0,0,0,0,NA,0,0,1,1,0,NA,0,1,1,1,0,NA,0,41073,41077,41100,41102,41110,NA,92.84719933,11.6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44-4,0,NA,NA,NA,NA,NA,1.91702342,1.127327681,26.09361458,15.25733089,7.0625,NA,35.64688300000,-83.51163300000,-5.24438476563,159,-5.86344051361,720.62207031300,21.13927459720,41.57521438600,20.6,NA,NA,NA,NA,NA,76.3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,41073,NA,NA,NA,NA,NA,91.458306,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45-1,0,1,13,8,6,NA,2.013205051,0,25.87086487,4.427858353,0.453957826,NA,35.64242300000,-83.50618300000,-2.12243652344,29,-8.02864360809,773.58447265600,18.67386627200,347.95349121100,19.6,21.4,19.7,20.9,21.8,NA,71,78.9,84.8,87,79.3,NA,0,0,0,0,0,NA,0,0,1,0,0,NA,0,0,1,1,1,NA,0,41073,41080,41100,41104,41107,NA,91.31941667,19.8,55,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,8,6,0,0,0,0,0,0,0,0,0,2,0,1,0
45,45-2,0,1,20,7,5,NA,2.013205051,0,25.87086487,4.427858353,0.453957826,NA,35.64239400000,-83.50618100000,-0.80871582031,11,-8.25726032257,777.50158691400,22.20175552370,336.87606811500,19.6,21.4,19.7,20.9,21.8,NA,71,78.9,84.8,87,79.3,NA,0,0,0,0,0,NA,0,0,1,0,0,NA,0,0,1,1,1,NA,0,41073,41080,41100,41104,41107,NA,92.291642,22.4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45-3,1,0,10,20,13,NA,2.013205051,0,25.87086487,4.427858353,0.453957826,NA,35.64231500000,-83.50617800000,-0.80871582031,11,-8.25726032257,777.50158691400,22.20175552370,336.87606811500,19.6,21.4,19.7,20.9,21.8,NA,71,78.9,84.8,87,79.3,NA,0,0,0,0,0,NA,0,0,1,0,0,NA,0,0,1,1,1,NA,0,41073,41080,41100,41104,41107,NA,93.68053533,20.6,50,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,20,13,0,0,0,0,0,0,0,0,0,1,0,0,0
45,45-4,0,NA,NA,NA,NA,NA,2.013205051,0,25.87086487,4.427858353,0.453957826,NA,35.64221400000,-83.50595900000,2.36901855469,68,-8.50445365906,785.15417480500,16.08134651180,358.55694580100,19.6,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,41073,NA,NA,NA,NA,NA,93.958314,12.2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46-1,0,1,1,1,2,NA,2.082939148,0,5.27938509,5.798595428,7.0625,NA,35.63750800000,-83.49673900000,-2.16632080078,122,-8.19007396698,814.02362060500,16.59409904480,22.14205169680,18.1,20.4,18.9,21.1,23.3,NA,75.2,77,93.3,75,83.3,NA,0,0,0,0,2,NA,0,0,2,0,2,NA,0,0,2,0,2,NA,0,41073,41079,41082,41106,41110,NA,91.11108267,25.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46-2,0,2,4,0,0,NA,2.082939148,0,5.27938509,5.798595428,7.0625,NA,35.63755600000,-83.49687900000,-2.68017578125,118,-7.34082031250,815.78088378900,18.19176673890,17.51034164430,18.1,20.4,18.9,21.1,23.3,NA,75.2,77,93.3,75,83.3,NA,0,0,0,0,2,NA,0,0,2,0,2,NA,0,0,2,0,2,NA,0,41073,41079,41082,41106,41110,NA,92.70831,24.4,68.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46-3,0,1,9,0,3,NA,2.082939148,0,5.27938509,5.798595428,7.0625,NA,35.63759800000,-83.49696800000,-2.11224365234,125,-7.05392551422,814.11376953100,14.62767696380,23.68569564820,18.1,20.4,18.9,21.1,23.3,NA,75.2,77,93.3,75,83.3,NA,0,0,0,0,2,NA,0,0,2,0,2,NA,0,0,2,0,2,NA,0,41073,41079,41082,41106,41110,NA,93.68053533,30.2,81.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46-4,0,NA,NA,NA,NA,NA,2.082939148,0,5.27938509,5.798595428,7.0625,NA,35.63767800000,-83.49713100000,-2.93756103516,119,-6.82430887222,815.67962646500,16.48062324520,17.62068939210,18.1,NA,NA,NA,NA,NA,75.2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,41073,NA,NA,NA,NA,NA,94.166648,23,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47-1,0,0,0,0,0,NA,2.16398263,0,0,5.280103207,3.668750048,NA,35.64110200000,-83.49499700000,-0.13262939453,0,-8.42463302612,881.13995361300,27.47738838200,219.54121398900,21.7,19.6,22.2,22.1,23.7,NA,63.1,81.2,79.2,77.1,84.7,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,0,1,0,NA,0,41073,41079,41099,41104,41109,NA,91.249972,21,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47-2,0,0,0,0,0,NA,2.16398263,0,0,5.280103207,3.668750048,NA,35.64108400000,-83.49492900000,-0.13262939453,0,-8.42463302612,881.13995361300,27.47738838200,219.54121398900,21.7,19.6,22.2,22.1,23.7,NA,63.1,81.2,79.2,77.1,84.7,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,0,1,0,NA,0,41073,41079,41099,41104,41109,NA,89.999968,33,43.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47-3,0,0,0,0,0,NA,2.16398263,0,0,5.280103207,3.668750048,NA,35.64106200000,-83.49487600000,0.16278076172,0,-8.54263305664,883.88610839800,28.97255134580,213.89804077100,21.7,19.6,22.2,22.1,23.7,NA,63.1,81.2,79.2,77.1,84.7,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,1,0,NA,0,41073,41079,41099,41104,41109,NA,91.80552933,22.8,81.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47-4,0,NA,NA,NA,NA,NA,2.16398263,0,0,5.280103207,3.668750048,NA,35.64101300000,-83.49478100000,-1.37072753906,0,-9.15943431854,881.42175293000,27.02055931090,211.50271606400,21.7,NA,NA,NA,NA,NA,63.1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,41073,NA,NA,NA,NA,NA,91.66664,22,81.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48-1,0,0,0,0,0,NA,2.1185956,0,0,17.49740982,3.668750048,NA,35.64039300000,-83.48419500000,-0.54425048828,0,-2.05042386055,944.08435058600,8.79094409943,157.52600097700,21.7,19.1,22.5,20.4,23.1,NA,56.9,81.7,74.9,87.9,83,NA,0,0,0,0,0,NA,0,0,0,1,0,NA,0,1,0,1,0,NA,0,41073,41079,41099,41103,41109,NA,91.38886133,29.4,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48-2,0,0,0,0,0,NA,2.1185956,0,0,17.49740982,3.668750048,NA,35.64048200000,-83.48417600000,-1.08374023438,5,-1.91706871986,945.38500976600,7.95901727676,148.78022766100,21.7,19.1,22.5,20.4,23.1,NA,56.9,81.7,74.9,87.9,83,NA,0,0,0,0,0,NA,0,0,0,1,0,NA,0,1,0,1,0,NA,0,41073,41079,41099,41103,41109,NA,89.51385533,36.6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48-3,0,0,0,0,0,NA,2.1185956,0,0,17.49740982,3.668750048,NA,35.64051600000,-83.48412700000,-0.83648681641,0,-1.87517309189,944.90466308600,7.43619585037,157.18081665000,21.7,19.1,22.5,20.4,23.1,NA,56.9,81.7,74.9,87.9,83,NA,0,0,0,0,0,NA,0,0,0,1,0,NA,0,1,0,1,0,NA,0,41073,41079,41099,41103,41109,NA,88.333296,32.8,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
48,48-4,0,NA,NA,NA,NA,NA,2.1185956,0,0,17.49740982,3.668750048,NA,35.64056900000,-83.48403900000,-1.14587402344,0,-5.98829507828,945.87078857400,7.87802267075,167.84230041500,21.7,NA,NA,NA,NA,NA,56.9,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,41073,NA,NA,NA,NA,NA,88.88885333,24.4,43.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49-1,10,16,17,22,17,NA,2.142940044,1.36856854,5.448827267,15.33614349,3.668750048,NA,35.63438800000,-83.47048000000,0.16259765625,179,-9.24718189240,1047.89672852000,45.29290771480,57.83057403560,15.9,18.3,18.4,19,20.7,NA,83.8,84.8,91.4,83.7,85.3,NA,0,0,0,1,0,NA,0,0,2,1,0,NA,0,1,2,1,1,NA,1,41073,41077,41082,41102,41109,NA,89.999968,10.4,5,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,17,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49-2,7,15,13,31,21,NA,2.142940044,1.36856854,5.448827267,15.33614349,3.668750048,NA,35.63422300000,-83.47037100000,-1.32104492188,186,-9.19780445099,1050.05505371000,47.53252029420,64.53855133060,15.9,18.3,18.4,19,20.7,NA,83.8,84.8,91.4,83.7,85.3,NA,0,0,0,1,0,NA,0,0,2,1,0,NA,0,1,2,1,0,NA,1,41073,41077,41082,41102,41109,NA,89.09718733,18.2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,13,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49-3,11,8,5,13,11,NA,2.142940044,1.36856854,5.448827267,15.33614349,3.668750048,NA,35.63402300000,-83.47030800000,-5.19665527344,186,-8.62889003754,1049.96569824000,52.06444549560,72.19228363040,15.9,18.3,18.4,19,20.7,NA,83.8,84.8,91.4,83.7,85.3,NA,0,0,0,1,0,NA,0,0,2,1,0,NA,0,1,2,1,0,NA,1,41073,41077,41082,41102,41109,NA,88.61107467,17.2,75,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,5,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49-4,13,NA,NA,NA,NA,NA,2.142940044,1.36856854,5.448827267,15.33614349,3.668750048,NA,35.63386300000,-83.47014300000,-17.52526855470,176,-5.81472110748,1037.99877930000,43.11223602290,54.29454040530,15.9,NA,NA,NA,NA,NA,83.8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,41073,NA,NA,NA,NA,NA,89.86107867,2.8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5-1,1,9,7,7,2,NA,4.103564262,2.201309204,18.83373642,2.018275261,4.886666775,NA,35.57586100000,-83.34281500000,-3.65795898438,147,-6.06296873093,766.41827392600,9.55724430084,34.08134078980,19.5,17.5,21.3,20.1,22.1,NA,83.8,90.5,81,83.2,85.1,NA,0,0,0,0,0,NA,0,0,1,1,0,NA,0,1,1,1,0,NA,0,41076,41078,41099,41105,41109,NA,90.48608067,25.2,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,7,7,2,0,0,0,0,0,0,0,0,1,1,0,2,0
5,5-2,1,10,8,10,7,NA,4.102423191,2.201309204,18.83373642,2.018275261,4.886666775,NA,35.57588300000,-83.34285900000,-3.65795898438,147,-6.06296873093,766.41827392600,9.55724430084,34.08134078980,19.5,17.5,21.3,20.1,22.1,NA,83.8,90.5,81,83.2,85.1,NA,0,0,0,0,0,NA,0,0,1,1,0,NA,0,1,1,1,0,NA,0,41076,41078,41099,41105,41109,NA,91.38886133,28,43.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,8,10,7,0,0,0,0,0,0,0,0,2,1,2,2,0
5,5-3,3,12,5,8,10,NA,3.88744998,2.201309204,18.83373642,2.018275261,4.886666775,NA,35.57591400000,-83.34290500000,-4.27673339844,165,-6.10610818863,767.27941894500,8.99560070038,45.70498657230,19.5,17.5,21.3,20.1,22.1,NA,83.8,90.5,81,83.2,85.1,NA,0,0,0,0,0,NA,0,0,1,1,0,NA,0,1,1,1,0,NA,0,41076,41078,41099,41105,41109,NA,92.291642,31.4,56.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,8,10,0,0,0,0,0,0,0,0,2,1,1,0,0
5,5-4,1,NA,NA,NA,NA,NA,3.888717175,2.201309204,18.83373642,2.018275261,4.886666775,NA,35.57590300000,-83.34303100000,-4.92858886719,173,-6.89911794662,768.32025146500,10.86240100860,50.41762161250,19.5,NA,NA,NA,NA,NA,83.8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,41076,NA,NA,NA,NA,NA,91.249972,31.6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,50-1,5,30,11,27,18,NA,2.260104179,0,0,7.774411678,7.0625,NA,35.63528900000,-83.46832200000,-2.36608886719,0,-7.39459657669,1056.97863770000,13.79148197170,194.12115478500,15.5,16.6,19.9,19.3,22.8,NA,80.3,93.3,89.9,81.9,76.1,NA,0,0,0,0,1,NA,0,1,1,0,2,NA,0,1,1,1,2,NA,0,41073,41079,41099,41106,41110,NA,89.72218933,21.6,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,11,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0
50,50-2,4,30,29,35,31,NA,2.260104179,0,0,7.774411678,7.0625,NA,35.63535200000,-83.46826300000,-2.36608886719,0,-7.39459657669,1056.97863770000,13.79148197170,194.12115478500,15.5,16.6,19.9,19.3,22.8,NA,80.3,93.3,89.9,81.9,76.1,NA,0,0,0,0,1,NA,0,1,1,0,2,NA,0,1,1,1,2,NA,0,41073,41079,41099,41106,41110,NA,88.19440667,17.2,80,0,0,0,0,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,12,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,29,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0
50,50-3,7,30,18,51,36,NA,2.260104179,0,0,7.774411678,7.0625,NA,35.63534900000,-83.46824500000,-2.36608886719,0,-7.39459657669,1056.97863770000,13.79148197170,194.12115478500,15.5,16.6,19.9,19.3,22.8,NA,80.3,93.3,89.9,81.9,76.1,NA,0,0,0,0,1,NA,0,1,1,0,2,NA,0,1,1,1,2,NA,0,41073,41079,41099,41106,41110,NA,89.791634,27.8,80,0,0,0,0,0,0,0,3,7,1,1,0,0,0,0,0,0,0,0,13,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,18,51,36,0,0,0,0,0,0,0,0,1,0,2,0,0
